area_code,species,abundance,mountain,altitude,life_form,indumentum,thickness,alt_std
GR1200,sp014,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp014,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp014,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp014,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp014,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp014,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp015,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp015,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp015,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp015,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp015,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp015,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp015,2,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp015,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp015,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp015,13,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp015,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp015,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp015,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp015,13,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp015,2,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp015,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp015,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp015,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp015,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp015,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp015,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp015,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp015,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp015,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp015,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp015,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp015,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp015,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp015,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp015,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp016,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp016,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp016,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp016,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp016,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp016,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp016,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp016,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp016,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp016,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp016,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp016,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp016,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp016,1,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp016,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp016,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp016,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp016,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp016,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp016,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp016,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp016,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp016,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp016,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp016,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp016,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp016,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp016,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp016,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp016,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp017,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp017,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp017,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp017,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp017,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp017,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp017,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp017,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp017,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp017,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp017,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp017,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp017,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp017,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp017,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp017,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp017,4,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp017,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp017,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp017,2,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp017,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp017,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp017,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp017,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp017,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp017,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp017,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp017,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp017,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp017,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp018,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp018,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp018,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp018,0,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp018,0,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp018,0,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp018,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp018,0,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp018,0,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp018,0,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp018,0,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp018,0,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp018,0,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp018,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp018,0,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp018,0,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp018,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp018,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp018,0,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp018,0,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp018,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp018,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp018,0,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp018,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp018,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp018,2,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp018,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp018,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp018,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp018,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp019,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp019,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp019,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp019,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp019,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp019,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp019,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp019,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp019,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp019,6,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp019,3,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp019,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp019,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp019,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp019,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp019,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp019,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp019,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp019,0,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp019,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp019,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp019,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp019,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp019,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp019,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp019,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp019,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp019,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp019,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp019,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp020,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp020,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp020,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp020,0,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp020,0,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp020,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp020,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp020,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp020,2,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp020,1,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp020,1,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp020,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp020,11,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp020,7,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp020,3,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp020,5,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp020,1,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp020,3,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp020,6,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp020,3,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp020,3,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp020,1,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp020,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp020,14,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp020,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp020,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp020,3,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp020,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp020,2,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp020,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp021,0,GR,0,ep,ausente,membranacea,0.001
MR00,sp021,0,MR,0,ep,ausente,membranacea,0.001
PR00,sp021,0,PR,0,ep,ausente,membranacea,0.001
GR010,sp021,5,GR,10,ep,ausente,membranacea,0.0081428571
MR010,sp021,1,MR,10,ep,ausente,membranacea,0.0081428571
PR010,sp021,0,PR,10,ep,ausente,membranacea,0.0081428571
GR50,sp021,0,GR,50,ep,ausente,membranacea,0.0367142857
MR50,sp021,0,MR,50,ep,ausente,membranacea,0.0367142857
PR50,sp021,0,PR,50,ep,ausente,membranacea,0.0367142857
GR200,sp021,0,GR,200,ep,ausente,membranacea,0.1438571429
MR200,sp021,0,MR,200,ep,ausente,membranacea,0.1438571429
PR200,sp021,0,PR,200,ep,ausente,membranacea,0.1438571429
GR400,sp021,0,GR,400,ep,ausente,membranacea,0.2867142857
MR400,sp021,0,MR,400,ep,ausente,membranacea,0.2867142857
PR400,sp021,0,PR,400,ep,ausente,membranacea,0.2867142857
GR600,sp021,0,GR,600,ep,ausente,membranacea,0.4295714286
MR600,sp021,0,MR,600,ep,ausente,membranacea,0.4295714286
PR600,sp021,0,PR,600,ep,ausente,membranacea,0.4295714286
GR800,sp021,1,GR,800,ep,ausente,membranacea,0.5724285714
MR800,sp021,0,MR,800,ep,ausente,membranacea,0.5724285714
PR800,sp021,0,PR,800,ep,ausente,membranacea,0.5724285714
GR1000,sp021,0,GR,1000,ep,ausente,membranacea,0.7152857143
MR1000,sp021,0,MR,1000,ep,ausente,membranacea,0.7152857143
PR1000,sp021,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp021,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp021,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp021,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp021,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp021,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp021,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp022,0,GR,0,ep,ausente,coriacea,0.001
MR00,sp022,0,MR,0,ep,ausente,coriacea,0.001
PR00,sp022,0,PR,0,ep,ausente,coriacea,0.001
GR010,sp022,0,GR,10,ep,ausente,coriacea,0.0081428571
MR010,sp022,10,MR,10,ep,ausente,coriacea,0.0081428571
PR010,sp022,0,PR,10,ep,ausente,coriacea,0.0081428571
GR50,sp022,0,GR,50,ep,ausente,coriacea,0.0367142857
MR50,sp022,0,MR,50,ep,ausente,coriacea,0.0367142857
PR50,sp022,0,PR,50,ep,ausente,coriacea,0.0367142857
GR200,sp022,0,GR,200,ep,ausente,coriacea,0.1438571429
MR200,sp022,0,MR,200,ep,ausente,coriacea,0.1438571429
PR200,sp022,0,PR,200,ep,ausente,coriacea,0.1438571429
GR400,sp022,0,GR,400,ep,ausente,coriacea,0.2867142857
MR400,sp022,0,MR,400,ep,ausente,coriacea,0.2867142857
PR400,sp022,0,PR,400,ep,ausente,coriacea,0.2867142857
GR600,sp022,0,GR,600,ep,ausente,coriacea,0.4295714286
MR600,sp022,0,MR,600,ep,ausente,coriacea,0.4295714286
PR600,sp022,0,PR,600,ep,ausente,coriacea,0.4295714286
GR800,sp022,0,GR,800,ep,ausente,coriacea,0.5724285714
MR800,sp022,0,MR,800,ep,ausente,coriacea,0.5724285714
PR800,sp022,0,PR,800,ep,ausente,coriacea,0.5724285714
GR1000,sp022,0,GR,1000,ep,ausente,coriacea,0.7152857143
MR1000,sp022,0,MR,1000,ep,ausente,coriacea,0.7152857143
PR1000,sp022,0,PR,1000,ep,ausente,coriacea,0.7152857143
GR1200,sp022,0,GR,1200,ep,ausente,coriacea,0.8581428571
MR1200,sp022,0,MR,1200,ep,ausente,coriacea,0.8581428571
PR1200,sp022,0,PR,1200,ep,ausente,coriacea,0.8581428571
GR1400,sp022,0,GR,1400,ep,ausente,coriacea,1.001
MR1400,sp022,0,MR,1400,ep,ausente,coriacea,1.001
PR1400,sp022,0,PR,1400,ep,ausente,coriacea,1.001
GR00,sp023,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp023,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp023,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp023,0,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp023,0,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp023,0,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp023,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp023,0,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp023,0,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp023,2,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp023,1,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp023,0,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp023,19,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp023,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp023,0,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp023,4,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp023,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp023,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp023,0,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp023,0,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp023,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp023,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp023,0,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp023,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp023,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp023,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp023,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp023,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp023,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp023,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp024,0,GR,0,ter,presente,membranacea,0.001
MR00,sp024,0,MR,0,ter,presente,membranacea,0.001
PR00,sp024,0,PR,0,ter,presente,membranacea,0.001
GR010,sp024,0,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp024,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp024,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp024,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp024,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp024,0,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp024,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp024,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp024,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp024,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp024,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp024,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp024,0,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp024,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp024,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp024,0,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp024,6,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp024,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp024,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp024,0,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp024,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp024,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp024,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp024,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp024,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp024,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp024,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp025,0,GR,0,hemi,ausente,coriacea,0.001
MR00,sp025,0,MR,0,hemi,ausente,coriacea,0.001
PR00,sp025,0,PR,0,hemi,ausente,coriacea,0.001
GR010,sp025,42,GR,10,hemi,ausente,coriacea,0.0081428571
MR010,sp025,0,MR,10,hemi,ausente,coriacea,0.0081428571
PR010,sp025,0,PR,10,hemi,ausente,coriacea,0.0081428571
GR50,sp025,0,GR,50,hemi,ausente,coriacea,0.0367142857
MR50,sp025,3,MR,50,hemi,ausente,coriacea,0.0367142857
PR50,sp025,0,PR,50,hemi,ausente,coriacea,0.0367142857
GR200,sp025,8,GR,200,hemi,ausente,coriacea,0.1438571429
MR200,sp025,0,MR,200,hemi,ausente,coriacea,0.1438571429
PR200,sp025,0,PR,200,hemi,ausente,coriacea,0.1438571429
GR400,sp025,18,GR,400,hemi,ausente,coriacea,0.2867142857
MR400,sp025,0,MR,400,hemi,ausente,coriacea,0.2867142857
PR400,sp025,1,PR,400,hemi,ausente,coriacea,0.2867142857
GR600,sp025,1,GR,600,hemi,ausente,coriacea,0.4295714286
MR600,sp025,0,MR,600,hemi,ausente,coriacea,0.4295714286
PR600,sp025,12,PR,600,hemi,ausente,coriacea,0.4295714286
GR800,sp025,57,GR,800,hemi,ausente,coriacea,0.5724285714
MR800,sp025,33,MR,800,hemi,ausente,coriacea,0.5724285714
PR800,sp025,0,PR,800,hemi,ausente,coriacea,0.5724285714
GR1000,sp025,0,GR,1000,hemi,ausente,coriacea,0.7152857143
MR1000,sp025,10,MR,1000,hemi,ausente,coriacea,0.7152857143
PR1000,sp025,2,PR,1000,hemi,ausente,coriacea,0.7152857143
GR1200,sp025,0,GR,1200,hemi,ausente,coriacea,0.8581428571
MR1200,sp025,0,MR,1200,hemi,ausente,coriacea,0.8581428571
PR1200,sp025,0,PR,1200,hemi,ausente,coriacea,0.8581428571
GR1400,sp025,0,GR,1400,hemi,ausente,coriacea,1.001
MR1400,sp025,0,MR,1400,hemi,ausente,coriacea,1.001
PR1400,sp025,2,PR,1400,hemi,ausente,coriacea,1.001
GR00,sp026,0,GR,0,ter,ausente,coriacea,0.001
MR00,sp026,0,MR,0,ter,ausente,coriacea,0.001
PR00,sp026,0,PR,0,ter,ausente,coriacea,0.001
GR010,sp026,0,GR,10,ter,ausente,coriacea,0.0081428571
MR010,sp026,0,MR,10,ter,ausente,coriacea,0.0081428571
PR010,sp026,0,PR,10,ter,ausente,coriacea,0.0081428571
GR50,sp026,6,GR,50,ter,ausente,coriacea,0.0367142857
MR50,sp026,5,MR,50,ter,ausente,coriacea,0.0367142857
PR50,sp026,5,PR,50,ter,ausente,coriacea,0.0367142857
GR200,sp026,0,GR,200,ter,ausente,coriacea,0.1438571429
MR200,sp026,0,MR,200,ter,ausente,coriacea,0.1438571429
PR200,sp026,0,PR,200,ter,ausente,coriacea,0.1438571429
GR400,sp026,0,GR,400,ter,ausente,coriacea,0.2867142857
MR400,sp026,1,MR,400,ter,ausente,coriacea,0.2867142857
PR400,sp026,0,PR,400,ter,ausente,coriacea,0.2867142857
GR600,sp026,0,GR,600,ter,ausente,coriacea,0.4295714286
MR600,sp026,0,MR,600,ter,ausente,coriacea,0.4295714286
PR600,sp026,0,PR,600,ter,ausente,coriacea,0.4295714286
GR800,sp026,0,GR,800,ter,ausente,coriacea,0.5724285714
MR800,sp026,0,MR,800,ter,ausente,coriacea,0.5724285714
PR800,sp026,0,PR,800,ter,ausente,coriacea,0.5724285714
GR1000,sp026,0,GR,1000,ter,ausente,coriacea,0.7152857143
MR1000,sp026,0,MR,1000,ter,ausente,coriacea,0.7152857143
PR1000,sp026,0,PR,1000,ter,ausente,coriacea,0.7152857143
GR1200,sp026,0,GR,1200,ter,ausente,coriacea,0.8581428571
MR1200,sp026,0,MR,1200,ter,ausente,coriacea,0.8581428571
PR1200,sp026,0,PR,1200,ter,ausente,coriacea,0.8581428571
GR1400,sp026,0,GR,1400,ter,ausente,coriacea,1.001
MR1400,sp026,0,MR,1400,ter,ausente,coriacea,1.001
PR1400,sp026,0,PR,1400,ter,ausente,coriacea,1.001
GR00,sp027,0,GR,0,ter,ausente,coriacea,0.001
MR00,sp027,0,MR,0,ter,ausente,coriacea,0.001
PR00,sp027,0,PR,0,ter,ausente,coriacea,0.001
GR010,sp027,0,GR,10,ter,ausente,coriacea,0.0081428571
MR010,sp027,0,MR,10,ter,ausente,coriacea,0.0081428571
PR010,sp027,0,PR,10,ter,ausente,coriacea,0.0081428571
GR50,sp027,0,GR,50,ter,ausente,coriacea,0.0367142857
MR50,sp027,0,MR,50,ter,ausente,coriacea,0.0367142857
PR50,sp027,0,PR,50,ter,ausente,coriacea,0.0367142857
GR200,sp027,0,GR,200,ter,ausente,coriacea,0.1438571429
MR200,sp027,0,MR,200,ter,ausente,coriacea,0.1438571429
PR200,sp027,0,PR,200,ter,ausente,coriacea,0.1438571429
GR400,sp027,0,GR,400,ter,ausente,coriacea,0.2867142857
MR400,sp027,0,MR,400,ter,ausente,coriacea,0.2867142857
PR400,sp027,0,PR,400,ter,ausente,coriacea,0.2867142857
GR600,sp027,0,GR,600,ter,ausente,coriacea,0.4295714286
MR600,sp027,0,MR,600,ter,ausente,coriacea,0.4295714286
PR600,sp027,0,PR,600,ter,ausente,coriacea,0.4295714286
GR800,sp027,0,GR,800,ter,ausente,coriacea,0.5724285714
MR800,sp027,0,MR,800,ter,ausente,coriacea,0.5724285714
PR800,sp027,0,PR,800,ter,ausente,coriacea,0.5724285714
GR1000,sp027,0,GR,1000,ter,ausente,coriacea,0.7152857143
MR1000,sp027,0,MR,1000,ter,ausente,coriacea,0.7152857143
PR1000,sp027,0,PR,1000,ter,ausente,coriacea,0.7152857143
GR1200,sp027,0,GR,1200,ter,ausente,coriacea,0.8581428571
MR1200,sp027,0,MR,1200,ter,ausente,coriacea,0.8581428571
PR1200,sp027,0,PR,1200,ter,ausente,coriacea,0.8581428571
GR1400,sp027,1,GR,1400,ter,ausente,coriacea,1.001
MR1400,sp027,0,MR,1400,ter,ausente,coriacea,1.001
PR1400,sp027,0,PR,1400,ter,ausente,coriacea,1.001
GR00,sp028,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp028,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp028,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp028,0,GR,10,ter,ausente,membranacea,0.0081428571
